1,0,0,codePointCount,codePointAt,getCodeSigners,getNumericValue,getCodePointCount,toLowerCase,hashCode
0,1,0,String charAt,String valueOf,String trim,String lastIndexOf,String length,System lineSeparator,System getProperty
0,0,1,util regex Pattern compile,lang String toCharArray,util regex Matcher find,util Arrays copyOfRange,util Arrays copyOf,util regex Pattern splitAsStream,io BufferedReader readLine
1,0,0,lang Double compare,lang String compareTo,util Arrays sort,lang Integer parseInt,lang Long compare,lang Comparable compareTo,lang Double parseDouble
1,0,0,Comparable compareTo,Comparator comparing,Comparator thenComparing,comparable compareTo,TreeSet add,TreeSet TreeSet,List sort
0,0,0,lang String valueOf,lang String isEmpty,lang String split,io ByteArrayOutputStream toByteArray,io PrintStream println,io FileWriter FileWriter,lang String String
0,1,0,System getProperty,String isEmpty,Integer parseInt,String String,String toCharArray,String equals,String trim
1,0,0,ClassLoader findLibrary,ClassLoader getSystemClassLoader,Class isAssignableFrom,Class getResource,ClassLoader getSystemResource,Class getResourceAsStream,ClassLoader getSystemResourceAsStream
0,1,0,sql Connection setCatalog,sql Connection getMetaData,sql Driver acceptsURL,sql DatabaseMetaData getDriverName,sql DriverManager getDriver,sql Connection createStatement,net URL openConnection
1,0,0,interrupt,isAlive,sleep,isInterrupted,join,start,stopOnExit
1,0,0,Threadstop,System exit,Thread start,Object wait,System gc,Thread interrupt,Thread interrupted
1,0,0,awt EventQueue invokeLater,util concurrent Executors newFixedThreadPool,util concurrent ForkJoinPool commonPool,util concurrent ExecutorService yield,util Collections synchronizedList,util concurrent Executors newSingleThreadExecutor,lang Threadyield
1,0,0,yieldWithinHorizon,yieldTermination,yieldWithinStealingWindow,yieldWithinStealingTime,yieldWithinStealingBounds,yieldWithinSleep,yieldWithinTwoThreads
1,0,0,numberOfLeadingZeros,intValue,parseUnsignedInt,toBinaryString,bitCount,toString,toInt
1,0,0,util Arrays copyOf,util Arrays asList,lang String split,lang String toCharArray,lang System arraycopy,lang Long parseLong,util Collections sort
1,0,0,util regex Pattern splitAsStream,lang String substring,util Scanner nextLine,lang System getProperty,util Scanner next,io BufferedReader readLine,util regex Matcher group
1,0,0,replaceAll,trim,lineSeparator,replace,startsWith,getBytes,replaceFirst
1,0,0,util Collections gc,util Collections synchronizedList,lang Thread sleep,util Arrays copyOfRange,util Arrays copyOf,util ArrayList clear,util Iterator remove
1,0,0,String intern,Integer valueOf,Object gc,String substring,Math gc,Double parseDouble,String valueOf
0,0,0,String format,Integer toBinaryString,Integer valueOf,Integer toHexString,Math pow,Byte valueOf,Character digit
0,0,1,toBinaryString,numberOfTrailingZeros,intBitsToByte,valueOf,byteValue,parseUnsignedInt,numberOfLeadingZeros
1,0,0,deepEquals,Arrays sort,compare,deepToString,deepSort, sort,equals
1,0,0,Arrays binarySearch,Arrays asList,Arrays stream,Arrays copyOfRange,Comparator comparing,Comparator compare,Arrays copyOf
1,0,0,imageio ImageIO scanForPlugins,imageio ImageIO getReaderFileSuffixes,imageio ImageIO write,imageio ImageIO getImageInputStream,imageio ImageIO getImageWriter,net ssl HttpsURLConnection setDefaultHostnameVerifier,imageio ImageIO getImageReader
1,0,0,write,getReaderFileExtension,getReaderImageFileSuffixes,getReaderFormatNames,getInputStream,getGraphics,getGraphicsFileSuffixes
1,0,0,System clone,System nanoTime,Integer valueOf,System currentTimeMillis,System gc,Class newInstance,Math random
1,0,0,clone ( ) ; //,clone ( ) ; return,cloneOf,clone ( ) { },getClass, clone,cloneObject
1,0,0,util List add,util ArrayList trimToSize,util List get,util List subList,util Collections shuffle,util Arrays asList,util Arrays copyOf
0,1,0,ensureCapacity,remove,clear,contains,set,get,size
1,0,0,lang Integer parseInt,util Comparator comparing,lang String compareTo,lang String compareToIgnoreCase,util List sort,util List indexOf,lang Double parseDouble
1,0,0,reverse,shuffle,sortedList,reverseSort,swap,listSort,sortBy
1,0,0,Collection contains,Arrays equals,Collections checkedCollection,Collections checkedList,Collections emptyList,Objects requireNonNull,List contains
1,0,0,lang Comparable compareTo,lang Object equals,lang Boolean equals,lang Double parseDouble,util Collections sort,lang Integer valueOf,lang Integer compare
1,0,0,Thread stop,Runtime getRuntime,Runtime exec,Throwable printStackTrace, System exit,Process destroy,Systemexit
1,0,0,lang Runtime addShutdownHook,net ServerSocket close,net ServerSocket setSoTimeout,awt Desktop exit,net ServerSocket accept,io BufferedReader readLine,awt Desktop getRuntime
1,0,0,ArrayList addAll,Comparator comparing,Arrays sort,TreeSet TreeSet,Arrays asList,Collections addAll,Collection addAll
1,0,0,nCopies,reverse,listsort,listSorted,copy,shuffle,swap
1,0,0,sortedList,max,sortBy,reverse,sortInt, sort,sorted
1,0,0,util Comparator comparingInt,util Arrays sort,util List sort,util Comparator compare,lang Long compareUnsigned,lang Integer compareUnsigned,lang Long parseLong
1,0,0,codePointAt,codePointCount,join,toCharArray,toUpperCase,getBytes,toString
1,0,0,StringBuilder toString,StringBuilder StringBuilder,StringBuilder append,Object toString,Integer toString,System arraycopy,Character toString
1,0,0,updateComponentTreeUI,getWindowAncestor,convertPointToScreen,windowForComponent,convertPointFromScreen,isEventDispatchDispatchThread, invokeLater
1,0,0,swing JDialog JDialog,swing SwingUtilities windowForComponent,swing JOptionPane showMessageDialog,swing SwingUtilities getWindowAncestor,swing SwingUtilities invokeAndWait,swing JComponent pack,swing SwingUtilities isEventDispatchThread
0,0,0,io File listFiles,io InputStream available,util Collections sort,lang Class getResourceAsStream,io BufferedReader readLine,lang System getProperty,nio file Files readAllLines
1,0,0,getResource,getDeclaredMethods,asSubclass,newInstance,getClassLoader,getDeclaredMethod,isInstance
1,0,0,lang Process getErrorStream,lang System getProperty,lang System getenv,lang ProcessBuilder redirectOutput,util HashMap put,lang ProcessBuilder loadLibrary,lang ProcessBuilder redirectErrorStream
1,0,0,registerShutdownHook,getResourceAsStream,execScript,createRuntime,getResource,executeScript,findRuntime
1,0,0,getClass,deepToString,clone,toUpperCase,toLowerCase,toHexString,wait
0,1,0,lang StringBuilder append,lang Object equals,lang String equals,lang Integer toString,lang String contains,lang String substring,lang String split
1,0,0,nio file Files lines,util Scanner next,nio file Files readAllLines,util regex Pattern splitAsStream,util Arrays copyOfRange,nio file Files readAllLines,util regex Matcher find
1,0,0,valueOf,toCharArray,charAt,replaceFirst,replace,getSplit,getBytes
0,0,0,DateFormat setLenient,SimpleDateFormat format,DateFormat year,SimpleDateFormat setLenient,DateFormat SimpleDateFormat,DateFormat setTimeZone,DateFormat getDateInstance
0,0,0,util Date getTime,text DateFormat setLenient,lang String format,util Date Date,time format DateTimeFormatter ofPattern,util Date parse,time format DateTimeFormatter ISO
1,0,0,util List add,lang Integer valueOf,util List addAll,util List get,util ArrayList addAll,util ArrayList add,util Collections sort
1,0,0,asList ( array ),asList ( ia ),copyOfList,asList ( i ),copyOfAll,toList,asIntList
1,0,0,System loadClass,System loadLibrary,ClassLoader loadClass,Thread currentThread,Object getClass,Throwable printStackTrace,ClassLoader getResourceAsStream
1,0,0,lang System loadLibrary,lang ClassLoader defineClass,lang System loadClass,net URLClassLoader forName,net URLClassLoader defineClass,lang Thread sleep,lang Thread currentThread
1,0,0,lang Long compare,util Objects equals,lang Long parseLong,lang Long toString,util Long valueOf,math Long valueOf,util Long equals
1,0,0,Long compare,Long toString,Long parseLong,Long hashCode,Long intValue,System nanoTime,Long Long
0,0,0,String contains,String split,String lastIndexOf,String replaceAll,String endsWith,String replaceFirst,Math min
0,0,0,lang String split,lang String substring,lang String lastIndexOf,util regex Pattern quote,util regex Matcher find,lang String replaceAll,util regex Pattern compile
0,1,0,TreeSet TreeSet,Comparator comparing,NavigableSet add,TreeSet subSet,TreeSet tailSet,NavigableSet subSet,TreeSet addIfPresent
1,0,0,newSetFromMap,sortedSet,newSortedSet,shuffle,nCopies,sortAndThen,reverseOrder
1,0,0,lang ProcessBuilder redirectOutput,lang Process getErrorStream,lang System getProperty,lang ProcessBuilder directory,io BufferedReader readLine,lang ProcessBuilder parse,lang ProcessBuilder constructor
1,0,0,System getProperty,Process waitFor,ProcessBuilder directory,ProcessBuilder redirectErrorStream,System setOut,Runtime getRuntime,ProcessBuilder ProcessBuilder
1,0,0,getMethods,getMethod,asSubclass,isInstance,getSuperclass,getDeclaredMethod,newInstance
1,0,0,reflect AccessibleObject setAccessible,reflect Modifier isAbstract,reflect Field get,reflect Modifier isProtected,reflect Proxy newProxyInstance,Class getMethods,reflect Field getDeclaredMethods
1,0,0,Character isHighSurrogate,Character isLetterOrDigit,Integer toHexString,StringBuilder append,String hashCode,Character isAlphabetic,Character isJavaIdentifierStart
1,0,0,equals,toUpperCase,valueOf,equalsIgnoreCase,compareTo,getBytes,isEmpty
1,0,0,sortedList,listSort,max,sortBy,shuffle,sortList,frequency
1,0,0,Comparator comparing,List sort,TreeSet TreeSet,Collection sort,Arrays asList,List indexOf,TreeSet sort
0,0,0,valueOf,compareTo,equals,getBytes,contains,split,indexOf
0,0,0,net URLEncoder encode,io BufferedReader readLine,util Arrays asList,lang Double parseDouble,lang System exit,lang String equals,util Arrays sort
1,0,0,File createNewFile,ByteArrayOutputStream toByteArray,File renameTo,BufferedWriter write,PrintWriter write,PrintWriter PrintWriter,TempFile createTempFile
1,0,0,nio file Files newOutputStream,nio file Files copy,nio file Files createTempFile,nio file Files newDirectoryStream,nio file Files createDirectories,io ObjectOutputStream writeObject,nio file Files write
1,0,0,awt EventQueue invokeLater,util concurrent ScheduledExecutorService scheduleAtFixedRate,util concurrent Executors newScheduledThreadPool,lang System currentTimeMillis,util concurrent Executors newSingleThreadScheduledExecutor,util concurrent Thread sleep,util concurrent Executors newCachedThreadPool
1,0,0,System sleep,System nanoTime,Thread yield,Runnable run,System exit,Math sleep, Thread sleep
1,0,0,Date compareTo,Date before,Date toString,Date Date,Date after,Calendar equals,Calendar getInstance
1,0,0,time LocalDate equals,util Date getTime,time LocalDate now,util Date compareTo,util Date Date,util Date before,util Date valueOf
1,0,0,Integer parseInt,Math pow,String format,Math log10,String valueOf,Double parseDouble,Integer valueOf
1,0,0,awt FontMetrics stringWidth,lang Math ceil,math BigDecimal round,lang Math log10,lang String format,lang Integer parseInt,awt FontMetrics charWidth
1,0,0,equalsIgnoreCase,equals,toUpperCase,hashCode,isIntern,compareToIgnoreCase,isUpperCase
1,0,0,Character isJavaIdentifierStart,Character isJavaIdentifierPartOf,Character isJavaIdentifierPartOfClass,Character isHighSurrogate,Character isAlphabetic,Character isJavaIdentifierPartiallyInstantiated,String toLowerCase
0,0,1,nio file Files newDirectoryStream,nio file Files getParent,io File mkdirs,nio file Files list,nio file Path toFile,nio file Files getOwner,nio file Files isDirectory
1,0,0,getCanonicalPath,getParentDirectory,getAbsolutePath,listRoots,listFiles,getPath,isDirectory
1,0,0,lang Long valueOf,lang Integer equals,math BigInteger equals,lang Math pow,lang Integer toString,lang Integer intValue,lang Integer equalsUnsigned
1,0,0,toBinaryString,parseInt,toString,numberOfTrailingZeros,toUnsignedInt,numberOfLeadingZeros,bitCount
1,0,0,gethashCode,getClass,identityHashCode,hashcode,getHashCode,gethashcode, hashCode
0,1,0,util HashMap computeIfAbsent,nio ByteBuffer asIntBuffer,util HashMap get,util HashMap put,net InetAddress getLocalHost,lang String hashCode,util Hashtable computeIfAbsent
1,0,0,Object finalize,Object equals,Object getClass,Thread currentThread,String intern,Object clone,Class newInstance
1,0,0,garbageCollect,arraycopy,garbageCollection,identityHashCode,gc,garbageCollector,garbage
0,0,0,newDirectoryStream,createDirectories,getLastModifiedTime,walk,probeContentType,getParentFile,createDirectory
0,0,0,nio file Files move,nio file Files copy,awt Desktop getDesktop,util zip ZipEntry setTime,util zip ZipFile getEntry,nio file Files walkFileTree,net URL getFile
0,1,0,String getBytes,String substring,String codePointCount,String codePointAt,String toCharArray,String String,Character isWhitespace
0,1,0,lang String getBytes,lang String substring,lang String codePointAt,lang String toCharArray,lang String String,lang String codePointCount,lang Character isWhitespace
1,0,0,getSplit,getBytes,getsplit,trim,matches,join,replaceFirst
1,0,0,io BufferedReader readLine,util Arrays asList,nio file Files lines,util Scanner nextLine,util regex Pattern compile,nio file Files readAllLines,lang Integer parseInt
1,0,0,Collections unmodifiableList,Collections unmodifiableNavigableSet,Collections unmodifiableCollection,concurrent ConcurrentHashMap keySet,Collections unmodifiableSortedSet,TreeSet unmodifiableSet,concurrent ConcurrentHashMap putIfAbsent
1,0,0,newSetFromMap,singleton,unmodifiableSortedSet,unmodifiableUnmodifiableSet,unmodifiableList,asUnmodifiableSet,unmodifiableMap
1,0,0,List indexOf,Comparator comparing,ArrayList get,ArrayList sort,List get,Arrays asList,ArrayList indexOf
1,0,0,sortedList,reverse,shuffle,max,sortBy,sortOrder,list
1,0,0,Collections emptyList,Collections sort,Collection contains,Collections checkedCollection,Arrays asList,Objects requireNonNull,Collections unmodifiableCollection
1,0,0,util Collections checkedList,util Collections sort,util List contains,util Collections unmodifiableCollection,util Collections emptyList,util Collection contains,lang Object equals
1,0,0,util Arrays copyOf,util ArrayList toArray,util stream Stream toArray,lang String split,lang String charAt,util Collection toArray,util stream Collectors toCollection
1,0,0,subList,toList,asList,get,toCollection,toByteArray,toArray
1,0,0,registry LocateRegistry getRegistry,server RMIRegistry createRegistry,LocateRegistry getRegistry,server UnicastRemoteObject exportObject,server UnicastRemoteObject unexportObject,server LocateRegistry getRegistry,server RMIRegistry getRegistry
1,0,0,createLocateRegistry,LocateRegistry,getLocatedRegistry,registryLocate,findRegistry,CreateRegistry,createRegistry ( ) ;
1,0,0,Arrays copyOfRange,Arrays deepToString,Collections sort,Arrays asList,Arrays stream,Collections shuffle,Arrays binarySearch
1,0,0,copyOfRange,asList,binarySearch,copyOf,toList,toBinaryString,copyOfSubList
1,0,0,toURI,toExternalForm,getQuery,getURL,setPath,toURL,getScheme
1,0,0,nio file Paths get,net URLConnection setURLStreamHandlerFactory,lang String split,nio file Path relativize,net URI getPath,net URL URL,net URLConnection getPath
1,0,0,util InetAddress getAllByName,io InetAddress getAllByName,inet InetAddress getAllByName,security InetAddress getAllByName,net InetAddress getByName,net InetAddress getAllAllByName,io File listFiles
1,0,1,InetAddress getByName,InetAddress getAvailableByName,InetByName getAllByName,InetAddress getByAddress,InetHost getAllByName,InetAddress getAll,InetAddress getAllAllByName
0,1,0,fxml doc-files introduction_to_fXMLLoader getController,fxml doc-files introduction_to_fXML controller,fxml doc-files introduction_to_fXMLLoader controller,fxml doc-files introduction_to_fxml view,fxml doc-files introduction_to_fxml expression,fxml doc-files introduction_to_fXMLController controller,fxml doc-files introduction_to_fXMLView controller
0,1,0,event ListSelectionEvent getValueIsAdjusting,scene control ListView cellFactoryProperty,collections FXCollections observableList,beans PropertyChangeEvent getValueIsAdjusting,scene control ListViewCellRenderer getListCellRendererComponent,fxml doc-files introduction_to_fXML controller,beans binding Bindings valueAt
1,0,0,lang ProcessBuilder redirectOutput,io Console setOut,lang Thread sleep,io BufferedReader readLine,io ProcessBuilder redirectErrorStream,lang Runtime getRuntime,io ProcessBuilder redirectOutput
1,0,0,Thread sleep,Runtime exec,Runtime getRuntime,ProcessBuilder start,System setErr,Object toString,System exit
1,0,0,fileWriter,FileOutputStream,checkError,Files write,Files newFileWriter,WriterFile,write
1,0,0,PrintWriter write,PrintWriter println,BufferedWriter newLine,PrintWriter PrintWriter,Writer write,FileInputStream readLine,FileWriter FileOutputStream
1,0,0,util concurrent Executors newFixedThreadPool,lang Thread sleep,util concurrent Executors newSingleThreadExecutor,awt event ActionListener actionPerformed,awt event ComponentEvent getComponent,util concurrent ExecutorService invokeAll,awt event EventQueue invokeLater
1,0,0,Thread yield,Thread join,reflect Method invoke,Thread start,reflect AccessibleObject setAccessible,reflect Proxy newProxyInstance,reflect Proxy getInvocationHandler
1,0,0,setInitiator,setInitiationKey,setInitCause,setInitParameter,initInstance,getInitParameter,setInitMode
1,0,0,net ssl HttpsURLConnection setDefaultHostnameVerifier,net ssl Cipher init,net ssl HttpsURLConnection setDefaultUseCaches,xml bind DatatypeConverter printHexBinary,net ssl HttpsURLConnection setDefaultSSLSocketFactory,net ssl SSLContext init,net ssl SSLSocket setEnabledCipherSuites
1,0,0,CompletableFuture supplyAsync,Executors newSingleThreadExecutor,BlockingQueue drainTo,package-summary MemoryVisibility,CompletableFuture allOf,ExecutorService submit,CompletableFuture runAsync
0,0,1,util concurrent Executors newFixedThreadPool,util concurrent Executors newSingleThreadExecutor,util concurrent ExecutorService submit,util concurrent ForkJoinPool commonPool,util concurrent CompletableFuture supplyAsync,util concurrent ConcurrentHashMap putIfAbsent,util concurrent ConcurrentHashMap computeIfAbsent
1,0,0,isEventDispatchThread,convertPointToScreen,getWindowAncestor,windowForComponent, invokeLater,getEventDispatchThread,convertPointFromScreen
1,0,0,swing SwingUtilities invokeAndWait,swing UIManager setLookAndFeel,swing SwingUtilities updateIndeterminate,swing AbstractButton setIndeterminate,swing UIManager put,swing SwingUtilities updateProgressBar,swing JProgressBar setValue
1,0,0,Long parseLong,System lineSeparator,Math pow,Character isDigit,String equals,Float parseFloat,String valueOf
1,0,0,lang Character isDigit,lang String valueOf,lang Math pow,util Scanner hasNextDouble,lang String format,util Scanner hasNextInt,lang String split
1,0,0,util concurrent Executors newCachedThreadPool,lang Thread currentThread,util concurrent Executors defaultThreadFactory,util concurrent Executors newWorkStealingPool,util concurrent ThreadPoolExecutor ThreadPoolExecutor,lang Runtime availableProcessors,util concurrent ThreadPoolExecutor allowCoreThreadTimeOut
1,0,0,concurrent Executors defaultThreadFactory,concurrent Executors newWorkStealingPool,concurrent ThreadPoolExecutor ThreadPoolExecutor,concurrent ExecutorService awaitTermination,concurrent ForkJoinPool commonPool,concurrent ThreadPoolExecutor allowCoreThreadTimeOut,concurrent ThreadPoolExecutor getActiveCount
1,0,0,getSystemLookAndFeelClassName,convertPointToScreen,getSystemLookAndFeelDecorated,getAncestorOfClass,setComponentPopupMenu,setComponentZOrder,getSystemLookAndFeelDefaults
0,0,0,swing UIManager setLookAndFeel,swing JOptionPane showMessageDialog,swing SwingUtilities invokeLater,swing AbstractButton setActionCommand,swing AbstractButton setPressedIcon,swing ButtonBase setIconImage,swing AbstractButton setIcon
1,0,0,JTabbedPane setPrototypeCellValue,JTabbedPane setTabColor,SwingUtilities invokeLater,JRootPane setDefaultButton,JComponent setOpaque,JTabbedPane setTabComponentAt,SwingUtilities getWindowAncestor
1,0,0,swing JTabbedPane setTabColor,swing JOptionPane showMessageDialog,swing JDialog setDefaultCloseOperation,swing JScrollPane setViewportView,swing JTabbedPane setTabForeground,swing JTabbedPane setDefaultButton,swing JTabbedPane setPrototypeDisplayValue
1,0,0,ImageIO getImageReaderFileSuffixes,ImageIO scanForPlugins,ImageIO getImageInputStream,ImageIO getImageReader,ImageIO getImage,ImageIO write,ImageIO getImageLoadStatus
1,0,0,swing image ImageIcon ImageIcon,swing JOptionPane showMessageDialog,swing ToolTipManager sharedInstance,swing ImageIcon setImageObserver,swing SwingUtilities getImage,xml bind DatatypeConverter parseBase,swing image Image Image
1,0,0,get,add,size,set,retainAll,indexOfSubList,subListAt
0,0,0,List subList,ArrayList indexOf,List contains,ArrayList add,Arrays asList,stream IntStream rangeClosed,TreeSet subSet
1,0,0,io BufferedReader close,net URLConnection close,util Scanner close,io PrintWriter println,io PrintStream println,lang Thread stop,util Scanner next
1,0,0,arraycopy,setOut,exit ( 0 ) ;,setProperty,lineSeparator,exit ( 0 ),exit ( - 1 )
1,0,0,Thread sleep,Object finalize,Runtime exec,Object wait, System gc,Object gc,String intern
1,0,0,gcUncaughtExceptionHandler,gcUnmodifiable,garbageCollector, gc,garbageCollect,gc,gcUnshared
1,0,0,util ArrayList remove,util ArrayList ArrayList,lang System gc,util Collections unmodifiableList,util ArrayList add,util ArrayList clear,util List remove
1,0,0,Collections unmodifiableList,Arrays asList,List remove,ArrayList clear,ArrayList add,ArrayList ArrayList,Arrays copyOf
1,0,0,util Comparator compare,util Comparator comparing,lang Integer compare,lang String compareTo,lang String compareToIgnoreCase,util ArrayList add,util Arrays asList
1,0,0,Comparator comparing,Arrays asList,Comparator compare,Collections reverseOrder,TreeSet TreeSet,TreeSet add,Collections shuffle
0,1,0,Collections unmodifiableMap,Collections unmodifiableSortedSet,Collections unmodifiableList,Collections unmodifiableSortedMap,Arrays asList,Collection unmodifiableCollection,Collection unmodifiableSet
0,1,0,util Collections unmodifiableMap,lang System gc,util Collections unmodifiableSortedSet,lang Object clone,lang System arraycopy,util Collections unmodifiableList,util Collections unmodifiableSortedMap
1,0,0,getPointerInfo,getClickCount,getComponentAt,getComponent,getComponentAtPoint,getComponentEventObject,getParameter
0,0,0,awt EventQueue getCurrentEvent,awt event ComponentEvent getComponent,awt event MouseEvent getPickResult,awt event MouseEvent getModifiersEx,awt Container getLocationOnScreen,awt EventQueue currentEvent,awt Component addMouseListener
0,0,0,swing JComponent paintAll,swing SwingUtilities invokeLater,swing SwingUtilities convertPoint,imageio ImageIO write,swing JRootPane setDefaultButton,swing JComponent paint,swing ImageIcon paintImmediately
1,0,0,paintImmediately,setIgnoreRepaint,setExtendedState,setPreferredSize,addNotify,setBounds,getBounds
0,0,0,String equals,reflect Array newInstance,Math sin,Math max,Math min,Math cos,Math sqrt
0,0,0,random,min,max,sin,round,abs,cos
1,0,0,System exit,Object equals,Stage stage,Class forName,Integer parseInt,Throwable getStackTrace,System currentTimeMillis
1,0,0,yield,stop,start,interrupt, sleep,join,run
0,0,0,util Calendar getInstance,time format DateTimeFormatter ofPattern,time ZonedDateTime now,time LocalDateTime now,lang System currentTimeMillis,util TimeZone setDefault,time format DateTimeFormatter ISO
0,0,0,temporal TemporalAdjusters nextOrSame,LocalDateTime now,ZoneId systemDefault,Instant ofEpochMilli,temporal TemporalAdjusters firstDayOfMonth,temporal TemporalAdjusters lastDayOfYear,LocalDate atStartOfDay
1,0,0,util Collections sort,util ArrayList ArrayList,util List get,util Collections split,util List add,util Collections singletonList,util Collections list
1,0,0,asString,toString,Arrays asList,copyOf,asList ( split,asListIgnoreCase,copyOfAll
1,0,0,Integer valueOf,String getBytes,Object toString,Long parseLong,Math random,Integer parseInt,Object wait
1,0,0,util Arrays copyOfRange,nio ByteBuffer allocateDirect,lang Thread sleep,util Arrays copyOf,lang String substring,nio ByteBuffer allocate,nio ByteBuffer asCharBuffer
1,0,0, gc,growToFullSemaphore,garbageCollection,growToSize,growToHorizon,growToTotalMemory,identityHashCode
1,0,0,Runtime freeMemory,Thread sleep,Object finalize,Object clone,Math random,Thread currentThread,Double parseDouble
1,0,0,util concurrent Executors newSingleThreadExecutor,util concurrent ScheduledThreadPoolExecutor scheduleAtFixedRate,lang Thread sleep,lang System currentTimeMillis,util concurrent Executors newSingleThreadScheduledExecutor,nio channels SocketChannel write,util concurrent ScheduledThreadPoolExecutor schedule
1,0,0,nanotime,nanoTimeMillis,arraycopy,nextTimeMillis,nanoTimecurrentTimeMillis,"nanoTime , System nanoTime","nanoTime , TimeUnit SECONDS"
1,0,0,nio ByteBuffer asIntBuffer,nio ByteBuffer allocate,util concurrent Future get,nio ByteBuffer asCharBuffer,nio ByteBuffer asFloatBuffer,io PrintStream println,lang String intern
1,0,0,currentTimeMillis, gc,maxMemory,totalMemory,getProperty,freeMemory,getgc
0,1,0,String getBytes,Character getNumericValue,String format,Character toString,Character isJavaIdentifierPart,String charAt,Character isLetterOrDigit
0,0,0,lang Character isJavaIdentifierPart,lang System console,io Console write,util Scanner next,io PrintStream println,lang Character isLetterOrDigit,util Scanner nextLine
0,0,0,regex Pattern compile,Arrays equals,List contains,Optional ofNullable,Optional orElse,stream Collectors groupingBy,Collection contains
0,0,1,util Optional orElse,util regex Pattern quote,lang String isEmpty,util Arrays asList,lang String contains,util Arrays equals,lang String equalsIgnoreCase
1,0,0,nio ByteBuffer asCharBuffer,util Arrays copy,nio ByteBuffer asFloatBuffer,util Collections copy,io PrintStream println,nio ByteBuffer wrap,util ArrayList ArrayList
1,0,0,array copy,identityHashCode,Arrays copyOfRange, arraycopy, arraycopy,Arrays copyOf,arraycopy ( System arraycopy
1,0,0,getparseDouble,parseFloat,parseLong,getDouble,longBitsToFloat,parse Double,toString
1,0,1,util regex Pattern compile,lang Double parseLong,lang String split,text NumberFormat parse,util regex Pattern quote,util Scanner nextDouble,lang Double parseInt
1,0,0,Buffer blockcopy,StringBuffer BlockCopy,StringBuffer block,String BlockCopy,String valueOf,StringBuffer wrap,Object clone
1,0,0,getProperty,currentTimeMillis,copyOfRange,array copy,setProperty,buffercopy,setOut
0,1,0,util concurrent ExecutorService submit,lang Thread currentThread,util concurrent CompletableFuture thenCompose,util concurrent Future isDone,util concurrent CompletableFuture is,util concurrent ThreadPoolExecutor afterExecute,util concurrent CompletableFuture get
0,1,0,CompletableFuture is,CompletableFuture isDone,CompletableFutureTask get,Executors newFixedThreadPool,ExecutorService submit,CompletableFuture whenComplete,Executors newSingleThreadExecutor
1,0,0,getLastAncestorOfClass,getAncestorOfClass,getFirstAncestorOfClass,computeDeepestComponentAt,computeDeepestComponent,getLastNode,getClosestComponent
1,0,0,swing SwingUtilities deepToString,swing JComponent getDeepestComponentAt,swing tree DefaultTreeModel getDeepestComponentAt,swing JRootPane getRoot,swing SwingUtilities windowForComponent,swing SwingUtilities deepestComponentAt,swing SwingUtilities deepestComponent
1,0,0,lang Math random,util Collection removeIf,util Collection random,util Collection shuffle,util Collection toArray,util Collection get,util Collection subList
1,0,0,stream Stream mapToInt,Random nextDouble,Random nextGaussian,Collection removeIf,stream Stream generate,Collection shuffle,Arrays asList
0,0,0,collections FXCollections observableArrayList,scene control Labeled getTitledPane,scene control TitledPane getToolTipText,beans binding Bindings stringValueAt,scene Node getParentNode,scene control TitledPane getLabel,scene control TitledPane getLabelProperty
0,0,0,control TitledPane getLabelProperty,Node getParent,control TitledPane getLabel,Node getParentNode,control Labeled getTitledPane,control Labeled getInputMap,control Labeled getToolTipText
1,0,0,copyOfRange,sort,fill,deepToString,equals,stream,binarySearch
0,0,1,util Arrays copyOf,util stream Stream mapToInt,util Collections shuffle,util List contains,lang String valueOf,util stream Stream map,util Arrays sort
1,0,0,io ObjectOutputStream reset,net URLConnection readObject,net URLConnection setFixedLengthStreamingMode,net URLConnection setDefaultUseCaches,io ObjectInputStream readObject,net URLConnection setSoTimeout,util concurrent Future get
1,0,0,writeUnshared,writeObject,readUncaughtExceptionHandler,readUnresolved,readResolve,ObjectInputStream,readUndecorated
1,0,0,concurrent Executors newFixedThreadPool,Collections newSetFromMap,concurrent Executors newSingleThreadExecutor,Collections synchronizedSet,concurrent Future get,concurrent Executors newWorkStealingPool,Collections synchronizedCollection
1,0,0,util Collections newSetFromMap,util concurrent Executors newFixedThreadPool,util Collections synchronizedSet,util Collections synchronizedCollection,lang Thread sleep,util concurrent Future get,util concurrent Executors newSingleThreadExecutor
1,0,0,synchronizedSortedSet,comparing,sortedList,max,synchronizedList,compare,synchronizedSortedList
1,0,0,lang String compareTo,util Arrays sort,lang Double compare,util Comparator comparing,lang Long compare,lang String compareToIgnoreCase,lang Comparable compareTo
0,0,0,table AbstractTableModel getColumnName,table AbstractTableModel getColumnClass,DefaultRowFilter regexFilter,table DefaultTableModel getColumnName,DefaultTableModel getColumnClass,text JTextComponent getText,table TableModel getColumnName
0,0,0,swing table AbstractTableModel getColumnName,swing table DefaultTableModel getColumnName,swing table AbstractTableModel getColumnClass,swing regex Pattern quote,swing table TableModel getColumnName,swing regex Pattern compile,swing RowFilter regexFilter
1,0,0,util List toArray,util Map get,lang Object toString,lang Object equals,lang Object getClass,lang String equals,util HashMap get
0,0,1,unmodifiableList,singletonList,unmodifiableMap,newSetFromMap,emptyMap,synchronizedList,singletonMap
